order_item_id,order_id,order_date,customer_id,product_id,category,quantity,unit_price,discount_amount,shipping_fee,payment_method,order_status,line_revenue,gross_profit
OI0002590,O001929,2026-04-07,C00264,P0079,Sports,4,273.83,109.53,4.9,Credit Card,Shipped,990.69,296.03
OI0002591,O001930,2026-03-22,C00264,P0073,Sports,1,518.63,51.86,0,Cash on Delivery,Delivered,466.77,86.8
OI0002592,O001930,2026-03-22,C00264,P0077,Sports,1,26.61,0.0,6.9,Cash on Delivery,Delivered,33.51,7.85
OI0002593,O001931,2026-04-04,C00264,P0076,Sports,1,467.47,70.12,4.9,E-Wallet,Cancelled,402.25,61.99
OI0002594,O001932,2026-04-04,C00264,P0065,Sports,3,13.48,0.0,8.9,Online Banking,Delivered,49.34,15.81
OI0002595,O001933,2026-04-26,C00264,P0056,Beauty & Health,1,126.52,25.3,8.9,Online Banking,Delivered,110.12,11.25
OI0002596,O001934,2026-04-17,C00264,P0080,Sports,1,53.06,5.31,4.9,E-Wallet,Delivered,52.65,9.53
OI0002597,O001934,2026-04-17,C00264,P0075,Sports,1,181.67,27.25,4.9,E-Wallet,Delivered,159.32,42.4
OI0002598,O001935,2026-02-03,C00264,P0069,Sports,1,219.48,10.97,8.9,Online Banking,Delivered,217.41,66.46
OI0002599,O001936,2026-02-03,C00264,P0040,Home & Living,1,29.57,4.44,0,E-Wallet,Delivered,25.13,7.14
OI0002600,O001937,2026-03-22,C00264,P0090,Books & Stationery,2,97.54,0.0,6.9,Online Banking,Delivered,201.98,90.38
OI0002601,O001938,2026-03-01,C00264,P0070,Sports,2,199.54,0.0,6.9,Credit Card,Shipped,405.98,173.44
OI0002602,O001939,2026-04-01,C00264,P0049,Beauty & Health,3,61.34,9.2,4.9,Online Banking,Delivered,179.72,50.56
OI0002603,O001940,2026-02-06,C00264,P0066,Sports,1,13.9,0.7,8.9,Online Banking,Delivered,22.1,4.62
OI0002604,O001940,2026-02-06,C00264,P0075,Sports,1,181.67,9.08,8.9,Online Banking,Delivered,181.49,60.57
OI0002605,O001941,2026-02-04,C00264,P0071,Sports,4,275.29,55.06,8.9,Online Banking,Delivered,1055.0,424.14
OI0002606,O001941,2026-02-04,C00264,P0066,Sports,4,13.9,2.78,0,Online Banking,Delivered,52.82,18.5
OI0002607,O001941,2026-02-04,C00264,P0095,Books & Stationery,3,11.33,0.0,4.9,Online Banking,Delivered,38.89,10.44
OI0002608,O001942,2026-04-27,C00264,P0070,Sports,1,199.54,0.0,6.9,Online Banking,Delivered,206.44,86.72
OI0002609,O001943,2026-03-31,C00264,P0075,Sports,1,181.67,0.0,4.9,Online Banking,Delivered,186.57,69.65
OI0002610,O001943,2026-03-31,C00264,P0069,Sports,3,219.48,32.92,8.9,Online Banking,Delivered,634.42,199.37
OI0002611,O001944,2026-04-10,C00264,P0068,Sports,1,20.44,0.0,6.9,E-Wallet,Delivered,27.34,5.72
OI0002612,O001945,2026-01-27,C00264,P0067,Sports,1,219.84,21.98,6.9,Credit Card,Cancelled,204.76,52.26
OI0002613,O001946,2026-04-05,C00264,P0098,Groceries,3,11.26,0.0,0,Online Banking,Delivered,33.78,11.55
OI0002614,O001947,2026-03-22,C00264,P0076,Sports,1,467.47,46.75,8.9,Cash on Delivery,Delivered,429.62,85.36
OI0002615,O001948,2025-04-13,C00266,P0031,Fashion,2,22.48,0.0,4.9,E-Wallet,Delivered,49.86,18.1
OI0002616,O001949,2026-04-11,C00266,P0013,Electronics,1,143.29,0.0,6.9,Credit Card,Delivered,150.19,71.82
OI0002617,O001949,2026-04-11,C00266,P0017,Fashion,3,122.89,0.0,6.9,Credit Card,Delivered,375.57,174.66
OI0002618,O001950,2025-07-21,C00266,P0027,Fashion,1,129.23,0.0,8.9,Cash on Delivery,Delivered,138.13,39.56
OI0002619,O001951,2025-12-04,C00266,P0021,Fashion,1,20.23,2.02,4.9,E-Wallet,Delivered,23.11,3.51
OI0002620,O001951,2025-12-04,C00266,P0057,Beauty & Health,1,85.55,0.0,0,E-Wallet,Delivered,85.55,32.0
OI0002621,O001952,2026-01-18,C00266,P0101,Groceries,3,132.8,0.0,0,Online Banking,Delivered,398.4,194.76
OI0002622,O001952,2026-01-18,C00266,P0022,Fashion,1,31.66,0.0,6.9,Online Banking,Delivered,38.56,12.2
OI0002623,O001953,2026-01-09,C00266,P0031,Fashion,1,22.48,1.12,6.9,E-Wallet,Delivered,28.26,7.93
OI0002624,O001954,2025-04-26,C00266,P0018,Fashion,1,78.83,3.94,4.9,E-Wallet,Delivered,79.79,31.31
OI0002625,O001955,2025-08-11,C00266,P0072,Sports,1,22.05,1.1,0,Online Banking,Delivered,20.95,6.52
OI0002626,O001956,2025-04-18,C00266,P0017,Fashion,2,122.89,0.0,8.9,Online Banking,Delivered,254.68,116.44
OI0002627,O001957,2026-04-08,C00266,P0088,Books & Stationery,1,3.15,0.0,6.9,Credit Card,Delivered,10.05,1.32
OI0002628,O001957,2026-04-08,C00266,P0018,Fashion,1,78.83,3.94,6.9,Credit Card,Delivered,81.79,31.31
OI0002629,O001958,2025-11-01,C00266,P0021,Fashion,1,20.23,0.0,4.9,Credit Card,Delivered,25.13,5.53
OI0002630,O001959,2025-10-20,C00266,P0022,Fashion,1,31.66,0.0,0,Credit Card,Delivered,31.66,12.2
OI0002631,O001959,2025-10-20,C00266,P0030,Fashion,1,149.12,0.0,4.9,Credit Card,Delivered,154.02,55.92
OI0002632,O001960,2026-04-10,C00269,P0031,Fashion,1,22.48,0.0,6.9,Cash on Delivery,Delivered,29.38,9.05
OI0002633,O001961,2026-04-24,C00269,P0073,Sports,1,518.63,0.0,8.9,Online Banking,Delivered,527.53,138.66
OI0002634,O001961,2026-04-24,C00269,P0014,Electronics,1,2524.19,378.63,8.9,Online Banking,Delivered,2154.46,351.02
OI0002635,O001962,2026-03-04,C00269,P0005,Electronics,2,1356.34,135.63,0,Online Banking,Delivered,2577.05,761.29
OI0002636,O001963,2026-04-02,C00269,P0016,Electronics,1,398.44,0.0,8.9,Credit Card,Delivered,407.34,184.65
OI0002637,O001964,2026-03-12,C00269,P0013,Electronics,1,143.29,28.66,6.9,Online Banking,Delivered,121.53,43.16
OI0002638,O001964,2026-03-12,C00269,P0007,Electronics,2,1291.87,258.37,6.9,Online Banking,Delivered,2332.27,847.81
OI0002639,O001965,2026-03-31,C00269,P0013,Electronics,2,143.29,0.0,0,E-Wallet,Delivered,286.58,143.64
OI0002640,O001966,2026-04-25,C00269,P0004,Electronics,1,187.03,9.35,8.9,Online Banking,Delivered,186.58,57.5
OI0002641,O001967,2026-02-26,C00269,P0002,Electronics,1,176.05,0.0,6.9,Online Banking,Delivered,182.95,56.54
OI0002642,O001968,2026-02-03,C00271,P0019,Fashion,1,150.24,22.54,0,E-Wallet,Delivered,127.7,21.39
OI0002643,O001968,2026-02-03,C00271,P0032,Fashion,1,273.73,0.0,6.9,E-Wallet,Delivered,280.63,77.61
OI0002644,O001969,2025-10-09,C00273,P0019,Fashion,1,150.24,7.51,8.9,Credit Card,Cancelled,151.63,36.42
OI0002645,O001970,2026-03-17,C00273,P0104,Groceries,2,57.65,0.0,8.9,E-Wallet,Delivered,124.2,44.04
OI0002646,O001971,2025-11-25,C00273,P0057,Beauty & Health,1,85.55,0.0,6.9,Credit Card,Delivered,92.45,32.0
OI0002647,O001971,2025-11-25,C00273,P0010,Electronics,1,1710.21,171.02,4.9,Credit Card,Delivered,1544.09,381.33
OI0002648,O001972,2025-08-07,C00273,P0007,Electronics,1,1291.87,193.78,4.9,E-Wallet,Shipped,1102.99,359.31
OI0002649,O001972,2025-08-07,C00273,P0077,Sports,2,26.61,5.32,8.9,E-Wallet,Shipped,56.8,10.38
OI0002650,O001972,2025-08-07,C00273,P0004,Electronics,2,187.03,56.11,0,E-Wallet,Shipped,317.95,77.59
OI0002651,O001973,2025-12-28,C00273,P0002,Electronics,2,176.05,0.0,8.9,E-Wallet,Delivered,361.0,113.08
OI0002652,O001974,2025-08-27,C00273,P0011,Electronics,1,2463.73,0.0,0,Credit Card,Delivered,2463.73,1029.34
OI0002653,O001975,2026-03-02,C00273,P0038,Home & Living,1,17.97,1.8,6.9,Online Banking,Delivered,23.07,3.28
OI0002654,O001976,2026-04-16,C00274,P0003,Electronics,3,938.14,0.0,8.9,Cash on Delivery,Cancelled,2823.32,1439.34
OI0002655,O001977,2026-03-23,C00275,P0039,Home & Living,1,488.55,24.43,4.9,Credit Card,Delivered,469.02,121.98
OI0002656,O001978,2026-04-25,C00276,P0060,Beauty & Health,1,13.88,2.08,4.9,E-Wallet,Delivered,16.7,5.13
OI0002657,O001978,2026-04-25,C00276,P0059,Beauty & Health,1,51.45,5.15,8.9,E-Wallet,Delivered,55.2,18.63
OI0002658,O001979,2026-03-16,C00277,P0105,Groceries,1,9.27,0.0,8.9,E-Wallet,Shipped,18.17,4.71
OI0002659,O001979,2026-03-16,C00277,P0097,Groceries,1,101.35,5.07,8.9,E-Wallet,Shipped,105.18,35.04
OI0002660,O001979,2026-03-16,C00277,P0041,Home & Living,1,77.11,15.42,4.9,E-Wallet,Shipped,66.59,6.51
OI0002661,O001980,2026-03-12,C00277,P0021,Fashion,1,20.23,3.03,8.9,Online Banking,Delivered,26.1,2.5
OI0002662,O001981,2026-04-29,C00277,P0063,Beauty & Health,3,13.31,0.0,6.9,Online Banking,Processing,46.83,17.55
OI0002663,O001982,2026-03-28,C00277,P0097,Groceries,1,101.35,5.07,4.9,Cash on Delivery,Delivered,101.18,35.04
OI0002664,O001982,2026-03-28,C00277,P0055,Beauty & Health,1,15.06,2.26,0,Cash on Delivery,Delivered,12.8,3.69
OI0002665,O001983,2026-04-14,C00277,P0103,Groceries,1,55.96,8.39,0,Online Banking,Delivered,47.57,15.49
OI0002666,O001984,2026-03-26,C00277,P0104,Groceries,1,57.65,5.77,6.9,E-Wallet,Delivered,58.78,16.25
OI0002667,O001984,2026-03-26,C00277,P0099,Groceries,4,15.33,0.0,8.9,E-Wallet,Delivered,70.22,30.72
OI0002668,O001985,2026-04-14,C00277,P0081,Books & Stationery,1,11.68,0.0,6.9,E-Wallet,Delivered,18.58,4.17
OI0002669,O001986,2026-03-27,C00277,P0042,Home & Living,1,777.79,0.0,8.9,Credit Card,Delivered,786.69,245.84
OI0002670,O001986,2026-03-27,C00277,P0032,Fashion,1,273.73,0.0,4.9,Credit Card,Delivered,278.63,77.61
OI0002671,O001986,2026-03-27,C00277,P0111,Groceries,2,59.31,0.0,4.9,Credit Card,Delivered,123.52,52.04
OI0002672,O001987,2026-04-27,C00277,P0097,Groceries,1,101.35,10.13,8.9,Credit Card,Delivered,100.12,29.98
OI0002673,O001987,2026-04-27,C00277,P0098,Groceries,3,11.26,0.0,6.9,Credit Card,Delivered,40.68,11.55
OI0002674,O001988,2026-03-26,C00277,P0104,Groceries,1,57.65,0.0,6.9,Online Banking,Processing,64.55,22.02
OI0002675,O001989,2026-04-24,C00278,P0013,Electronics,1,143.29,0.0,6.9,Credit Card,Delivered,150.19,71.82
OI0002676,O001990,2026-04-07,C00278,P0010,Electronics,1,1710.21,0.0,4.9,E-Wallet,Delivered,1715.11,552.35
OI0002677,O001991,2026-03-17,C00278,P0008,Electronics,1,2385.46,0.0,4.9,Credit Card,Delivered,2390.36,1023.65
OI0002678,O001991,2026-03-17,C00278,P0063,Beauty & Health,1,13.31,0.67,4.9,Credit Card,Delivered,17.54,5.18
OI0002679,O001991,2026-03-17,C00278,P0006,Electronics,3,563.56,0.0,8.9,Credit Card,Delivered,1699.58,752.16
OI0002680,O001992,2026-03-05,C00279,P0107,Groceries,1,31.16,0.0,8.9,Online Banking,Delivered,40.06,8.22
OI0002681,O001992,2026-03-05,C00279,P0104,Groceries,1,57.65,0.0,8.9,Online Banking,Delivered,66.55,22.02
OI0002682,O001993,2025-10-06,C00279,P0040,Home & Living,2,29.57,0.0,6.9,Credit Card,Delivered,66.04,23.16
OI0002683,O001993,2025-10-06,C00279,P0076,Sports,1,467.47,0.0,8.9,Credit Card,Delivered,476.37,132.11
OI0002684,O001994,2026-02-06,C00279,P0098,Groceries,1,11.26,0.0,6.9,E-Wallet,Shipped,18.16,3.85
OI0002685,O001995,2026-04-08,C00279,P0101,Groceries,1,132.8,0.0,8.9,Credit Card,Delivered,141.7,64.92
OI0002686,O001996,2025-06-24,C00279,P0107,Groceries,1,31.16,0.0,8.9,Credit Card,Delivered,40.06,8.22
OI0002687,O001997,2025-10-05,C00279,P0058,Beauty & Health,1,163.47,0.0,0,E-Wallet,Shipped,163.47,47.55
OI0002688,O001997,2025-10-05,C00279,P0110,Groceries,1,48.88,4.89,8.9,E-Wallet,Shipped,52.89,18.0
OI0002689,O001997,2025-10-05,C00279,P0045,Home & Living,2,18.62,7.45,6.9,E-Wallet,Shipped,36.69,11.71
OI0002690,O001998,2025-06-18,C00279,P0030,Fashion,1,149.12,0.0,4.9,Online Banking,Cancelled,154.02,55.92
OI0002691,O001999,2026-04-28,C00279,P0107,Groceries,1,31.16,0.0,8.9,Credit Card,Cancelled,40.06,8.22
OI0002692,O001999,2026-04-28,C00279,P0110,Groceries,2,48.88,0.0,6.9,Credit Card,Cancelled,104.66,45.78
OI0002693,O002000,2026-04-07,C00279,P0105,Groceries,1,9.27,0.0,6.9,Credit Card,Delivered,16.17,4.71
OI0002694,O002000,2026-04-07,C00279,P0099,Groceries,1,15.33,0.77,4.9,Credit Card,Delivered,19.46,6.91
OI0002695,O002001,2025-10-16,C00279,P0035,Home & Living,2,138.59,0.0,4.9,Credit Card,Delivered,282.08,132.04
OI0002696,O002002,2026-02-19,C00280,P0020,Fashion,1,208.1,0.0,8.9,Online Banking,Delivered,217.0,62.98
OI0002697,O002002,2026-02-19,C00280,P0023,Fashion,1,38.65,0.0,4.9,Online Banking,Delivered,43.55,17.52
OI0002698,O002003,2026-02-27,C00280,P0108,Groceries,1,18.39,0.92,6.9,Online Banking,Delivered,24.37,4.43
OI0002699,O002004,2025-12-10,C00280,P0028,Fashion,1,20.13,0.0,4.9,Online Banking,Delivered,25.03,8.39
OI0002700,O002005,2026-01-26,C00280,P0028,Fashion,2,20.13,6.04,6.9,Credit Card,Delivered,41.12,10.74
OI0002701,O002006,2026-04-24,C00280,P0028,Fashion,1,20.13,3.02,8.9,Credit Card,Delivered,26.01,5.37
OI0002702,O002007,2026-04-09,C00280,P0027,Fashion,1,129.23,0.0,4.9,E-Wallet,Delivered,134.13,39.56
OI0002703,O002008,2026-03-14,C00280,P0023,Fashion,1,38.65,3.87,4.9,Online Banking,Delivered,39.68,13.65
OI0002704,O002009,2026-01-25,C00280,P0021,Fashion,1,20.23,0.0,6.9,Online Banking,Processing,27.13,5.53
OI0002705,O002009,2026-01-25,C00280,P0019,Fashion,2,150.24,15.02,6.9,Online Banking,Processing,292.36,72.84
OI0002706,O002010,2025-12-05,C00280,P0042,Home & Living,1,777.79,77.78,0,Online Banking,Delivered,700.01,168.06
OI0002707,O002011,2025-08-27,C00280,P0022,Fashion,1,31.66,0.0,0,E-Wallet,Delivered,31.66,12.2
OI0002708,O002012,2025-12-03,C00280,P0024,Fashion,3,38.33,0.0,8.9,Cash on Delivery,Delivered,123.89,41.64
OI0002709,O002012,2025-12-03,C00280,P0019,Fashion,3,150.24,45.07,4.9,Cash on Delivery,Delivered,410.55,86.72
OI0002710,O002013,2025-11-08,C00280,P0023,Fashion,1,38.65,1.93,8.9,Online Banking,Delivered,45.62,15.59
OI0002711,O002014,2026-03-05,C00280,P0021,Fashion,1,20.23,0.0,0,Credit Card,Delivered,20.23,5.53
OI0002712,O002015,2025-08-25,C00280,P0010,Electronics,1,1710.21,0.0,0,Online Banking,Delivered,1710.21,552.35
OI0002713,O002015,2025-08-25,C00280,P0018,Fashion,1,78.83,3.94,0,Online Banking,Delivered,74.89,31.31
OI0002714,O002016,2026-02-08,C00280,P0002,Electronics,1,176.05,0.0,4.9,Credit Card,Delivered,180.95,56.54
OI0002715,O002017,2026-03-11,C00280,P0021,Fashion,1,20.23,0.0,8.9,E-Wallet,Delivered,29.13,5.53
OI0002716,O002017,2026-03-11,C00280,P0026,Fashion,4,87.2,17.44,0,E-Wallet,Delivered,331.36,92.76
OI0002717,O002017,2026-03-11,C00280,P0007,Electronics,1,1291.87,193.78,0,E-Wallet,Delivered,1098.09,359.31
OI0002718,O002018,2026-03-28,C00280,P0008,Electronics,2,2385.46,477.09,0,Credit Card,Delivered,4293.83,1570.21
OI0002719,O002018,2026-03-28,C00280,P0105,Groceries,3,9.27,0.0,6.9,Credit Card,Delivered,34.71,14.13
OI0002720,O002019,2026-03-21,C00280,P0018,Fashion,2,78.83,0.0,6.9,Online Banking,Processing,164.56,70.5
OI0002721,O002020,2025-09-28,C00280,P0029,Fashion,2,36.7,0.0,8.9,Online Banking,Shipped,82.3,27.2
OI0002722,O002021,2025-10-12,C00283,P0007,Electronics,2,1291.87,0.0,8.9,Online Banking,Delivered,2592.64,1106.18
OI0002723,O002021,2025-10-12,C00283,P0030,Fashion,1,149.12,0.0,0,Online Banking,Delivered,149.12,55.92
OI0002724,O002022,2026-02-12,C00283,P0040,Home & Living,2,29.57,0.0,4.9,E-Wallet,Processing,64.04,23.16
OI0002725,O002023,2026-03-02,C00283,P0097,Groceries,2,101.35,0.0,0,E-Wallet,Delivered,202.7,80.22
OI0002726,O002024,2026-04-24,C00283,P0097,Groceries,2,101.35,0.0,8.9,Credit Card,Delivered,211.6,80.22
OI0002727,O002025,2026-01-31,C00283,P0031,Fashion,1,22.48,1.12,8.9,Credit Card,Delivered,30.26,7.93
OI0002728,O002026,2026-02-22,C00283,P0059,Beauty & Health,2,51.45,0.0,0,Online Banking,Delivered,102.9,47.56
OI0002729,O002026,2026-02-22,C00283,P0100,Groceries,2,64.08,19.22,0,Online Banking,Delivered,108.94,33.6
OI0002730,O002027,2025-10-10,C00283,P0103,Groceries,1,55.96,0.0,8.9,E-Wallet,Delivered,64.86,23.88
OI0002731,O002028,2026-03-25,C00283,P0104,Groceries,1,57.65,0.0,6.9,Online Banking,Cancelled,64.55,22.02
OI0002732,O002029,2025-09-21,C00283,P0109,Groceries,1,17.97,1.8,4.9,Cash on Delivery,Delivered,21.07,5.56
OI0002733,O002030,2026-04-01,C00283,P0034,Home & Living,1,641.23,0.0,6.9,E-Wallet,Delivered,648.13,245.55
OI0002734,O002031,2026-04-17,C00283,P0111,Groceries,1,59.31,0.0,6.9,Credit Card,Delivered,66.21,26.02
OI0002735,O002032,2026-04-28,C00283,P0100,Groceries,1,64.08,9.61,4.9,Online Banking,Delivered,59.37,16.8
OI0002736,O002033,2026-04-14,C00285,P0057,Beauty & Health,1,85.55,0.0,4.9,Online Banking,Delivered,90.45,32.0
OI0002737,O002034,2026-04-28,C00285,P0031,Fashion,1,22.48,0.0,0,E-Wallet,Shipped,22.48,9.05
OI0002738,O002035,2026-04-12,C00285,P0030,Fashion,2,149.12,0.0,4.9,Cash on Delivery,Delivered,303.14,111.84
OI0002739,O002036,2026-04-06,C00285,P0064,Beauty & Health,2,106.44,31.93,8.9,Online Banking,Cancelled,189.85,75.27
OI0002740,O002037,2026-04-19,C00285,P0079,Sports,2,273.83,54.77,8.9,E-Wallet,Delivered,501.79,148.01
OI0002741,O002037,2026-04-19,C00285,P0028,Fashion,1,20.13,2.01,6.9,E-Wallet,Delivered,25.02,6.38
OI0002742,O002038,2026-04-24,C00285,P0051,Beauty & Health,1,10.6,1.59,6.9,Online Banking,Returned,15.91,2.04
OI0002743,O002039,2026-04-16,C00285,P0049,Beauty & Health,1,61.34,6.13,6.9,E-Wallet,Delivered,62.11,13.79
OI0002744,O002040,2026-04-10,C00285,P0062,Beauty & Health,1,96.34,0.0,6.9,E-Wallet,Cancelled,103.24,31.1
OI0002745,O002040,2026-04-10,C00285,P0052,Beauty & Health,1,39.42,0.0,6.9,E-Wallet,Cancelled,46.32,11.3
OI0002746,O002041,2026-02-11,C00286,P0092,Books & Stationery,2,68.72,0.0,6.9,E-Wallet,Delivered,144.34,37.12
OI0002747,O002042,2026-03-06,C00288,P0022,Fashion,1,31.66,1.58,8.9,E-Wallet,Delivered,38.98,10.62
OI0002748,O002043,2026-04-11,C00288,P0051,Beauty & Health,1,10.6,0.53,0,Credit Card,Delivered,10.07,3.1
OI0002749,O002044,2026-03-05,C00288,P0042,Home & Living,1,777.79,0.0,8.9,Cash on Delivery,Delivered,786.69,245.84
OI0002750,O002045,2026-01-02,C00289,P0104,Groceries,1,57.65,0.0,4.9,Cash on Delivery,Delivered,62.55,22.02
OI0002751,O002046,2025-11-12,C00289,P0077,Sports,1,26.61,0.0,0,E-Wallet,Delivered,26.61,7.85
OI0002752,O002047,2026-03-19,C00290,P0051,Beauty & Health,1,10.6,0.0,0,Cash on Delivery,Delivered,10.6,3.63
OI0002753,O002048,2026-04-06,C00290,P0001,Electronics,1,1091.61,0.0,0,Online Banking,Delivered,1091.61,560.27
OI0002754,O002048,2026-04-06,C00290,P0010,Electronics,3,1710.21,0.0,8.9,Online Banking,Delivered,5139.53,1657.05
OI0002755,O002048,2026-04-06,C00290,P0004,Electronics,4,187.03,74.81,4.9,Online Banking,Delivered,678.21,192.59
OI0002756,O002049,2026-03-23,C00291,P0059,Beauty & Health,4,51.45,0.0,8.9,Cash on Delivery,Delivered,214.7,95.12
OI0002757,O002049,2026-03-23,C00291,P0058,Beauty & Health,1,163.47,16.35,8.9,Cash on Delivery,Delivered,156.02,31.2
OI0002758,O002050,2025-04-27,C00292,P0001,Electronics,1,1091.61,0.0,4.9,Credit Card,Delivered,1096.51,560.27
OI0002759,O002051,2025-12-14,C00292,P0033,Home & Living,1,528.24,0.0,4.9,Online Banking,Delivered,533.14,202.28
OI0002760,O002051,2025-12-14,C00292,P0039,Home & Living,2,488.55,48.86,6.9,Online Banking,Delivered,935.14,243.96
OI0002761,O002051,2025-12-14,C00292,P0046,Home & Living,1,321.1,16.06,4.9,Online Banking,Delivered,309.94,150.29
OI0002762,O002052,2026-03-25,C00292,P0033,Home & Living,1,528.24,52.82,8.9,Credit Card,Shipped,484.32,149.46
OI0002763,O002053,2025-03-28,C00292,P0078,Sports,2,580.2,174.06,4.9,E-Wallet,Delivered,991.24,176.48
OI0002764,O002054,2026-02-26,C00292,P0088,Books & Stationery,1,3.15,0.0,4.9,E-Wallet,Shipped,8.05,1.32
OI0002765,O002054,2026-02-26,C00292,P0080,Sports,2,53.06,0.0,8.9,E-Wallet,Shipped,115.02,29.68
OI0002766,O002055,2025-05-26,C00292,P0057,Beauty & Health,2,85.55,0.0,8.9,E-Wallet,Delivered,180.0,64.0
OI0002767,O002056,2026-03-01,C00292,P0020,Fashion,1,208.1,10.41,8.9,Credit Card,Delivered,206.59,52.57
OI0002768,O002057,2026-04-14,C00294,P0104,Groceries,1,57.65,0.0,8.9,Online Banking,Delivered,66.55,22.02
OI0002769,O002057,2026-04-14,C00294,P0108,Groceries,1,18.39,2.76,8.9,Online Banking,Delivered,24.53,2.59
OI0002770,O002058,2026-04-29,C00294,P0073,Sports,2,518.63,0.0,8.9,Credit Card,Delivered,1046.16,277.32
OI0002771,O002059,2026-02-18,C00297,P0012,Electronics,2,1803.18,360.64,8.9,Online Banking,Delivered,3254.62,912.4
OI0002772,O002060,2026-03-08,C00297,P0071,Sports,4,275.29,0.0,6.9,Credit Card,Delivered,1108.06,479.2
OI0002773,O002061,2026-01-03,C00297,P0072,Sports,1,22.05,0.0,6.9,Credit Card,Delivered,28.95,7.62
OI0002774,O002061,2026-01-03,C00297,P0018,Fashion,1,78.83,0.0,8.9,Credit Card,Delivered,87.73,35.25
OI0002775,O002062,2025-12-07,C00297,P0018,Fashion,1,78.83,0.0,6.9,Online Banking,Delivered,85.73,35.25
OI0002776,O002063,2026-04-01,C00297,P0087,Books & Stationery,1,3.01,0.0,0,Credit Card,Delivered,3.01,1.5
OI0002777,O002063,2026-04-01,C00297,P0080,Sports,2,53.06,5.31,0,Credit Card,Delivered,100.81,24.37
OI0002778,O002064,2026-04-02,C00297,P0020,Fashion,1,208.1,0.0,8.9,E-Wallet,Delivered,217.0,62.98
OI0002779,O002065,2026-03-02,C00297,P0069,Sports,1,219.48,0.0,4.9,Online Banking,Shipped,224.38,77.43
OI0002780,O002066,2026-03-20,C00298,P0046,Home & Living,1,321.1,0.0,4.9,E-Wallet,Delivered,326.0,166.35
OI0002781,O002067,2026-04-14,C00298,P0031,Fashion,1,22.48,1.12,4.9,Online Banking,Delivered,26.26,7.93
OI0002782,O002068,2026-03-14,C00298,P0030,Fashion,3,149.12,44.74,0,Credit Card,Delivered,402.62,123.02
OI0002783,O002069,2026-04-24,C00298,P0045,Home & Living,1,18.62,1.86,8.9,Online Banking,Delivered,25.66,7.72
OI0002784,O002070,2026-03-23,C00298,P0094,Books & Stationery,1,6.76,0.0,6.9,Online Banking,Delivered,13.66,1.83
OI0002785,O002070,2026-03-23,C00298,P0001,Electronics,1,1091.61,0.0,6.9,Online Banking,Delivered,1098.51,560.27
OI0002786,O002070,2026-03-23,C00298,P0048,Home & Living,1,248.69,0.0,6.9,Online Banking,Delivered,255.59,110.62
OI0002787,O002071,2026-04-26,C00298,P0046,Home & Living,1,321.1,16.06,6.9,Online Banking,Processing,311.94,150.29
OI0002788,O002072,2026-03-27,C00298,P0028,Fashion,1,20.13,1.01,6.9,Online Banking,Delivered,26.02,7.38
OI0002789,O002073,2026-03-12,C00298,P0005,Electronics,2,1356.34,406.9,4.9,Credit Card,Delivered,2310.68,490.02
OI0002790,O002074,2026-04-02,C00298,P0063,Beauty & Health,1,13.31,0.67,4.9,Credit Card,Delivered,17.54,5.18
OI0002791,O002075,2026-04-04,C00298,P0035,Home & Living,1,138.59,0.0,0,Credit Card,Delivered,138.59,66.02
OI0002792,O002076,2026-03-11,C00298,P0033,Home & Living,2,528.24,0.0,4.9,Online Banking,Delivered,1061.38,404.56
OI0002793,O002077,2026-03-28,C00298,P0055,Beauty & Health,1,15.06,0.0,6.9,E-Wallet,Delivered,21.96,5.95
OI0002794,O002077,2026-03-28,C00298,P0032,Fashion,4,273.73,109.49,0,E-Wallet,Delivered,985.43,200.95
OI0002795,O002078,2026-01-30,C00299,P0058,Beauty & Health,1,163.47,0.0,4.9,Cash on Delivery,Delivered,168.37,47.55
